departamento,provincia,distrito,AGRUPACION,TOTAL_VOTOS,POR_EMITIDOS,updated,avance
AMAZONAS,LUYA,MARIA,VOTOS NULOS,24,4.938000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,MARIA,TOTAL DE VOTOS EMITIDOS,486,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCALLI,TOTAL DE VOTOS VÁLIDOS,1458,93.762,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCALLI,VOTOS EN BLANCO,29,1.865,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCALLI,VOTOS NULOS,68,4.373,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCALLI,TOTAL DE VOTOS EMITIDOS,1555,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCUMAL,TOTAL DE VOTOS VÁLIDOS,1356,93.453,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCUMAL,VOTOS EN BLANCO,24,1.6540000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCUMAL,VOTOS NULOS,71,4.893,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,OCUMAL,TOTAL DE VOTOS EMITIDOS,1451,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PISUQUIA,TOTAL DE VOTOS VÁLIDOS,1533,94.28,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PISUQUIA,VOTOS EN BLANCO,24,1.476,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PISUQUIA,VOTOS NULOS,69,4.244,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PISUQUIA,TOTAL DE VOTOS EMITIDOS,1626,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN CRISTOBAL,TOTAL DE VOTOS VÁLIDOS,342,93.699,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN CRISTOBAL,VOTOS EN BLANCO,2,0.548,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN CRISTOBAL,VOTOS NULOS,21,5.753,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN CRISTOBAL,TOTAL DE VOTOS EMITIDOS,365,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,TOTAL DE VOTOS VÁLIDOS,375,96.649,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,VOTOS EN BLANCO,4,1.031,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,VOTOS NULOS,9,2.32,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,TOTAL DE VOTOS EMITIDOS,388,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JERONIMO,TOTAL DE VOTOS VÁLIDOS,380,95.718,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JERONIMO,VOTOS EN BLANCO,7,1.763,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JERONIMO,VOTOS NULOS,10,2.5189999999999997,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JERONIMO,TOTAL DE VOTOS EMITIDOS,397,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,TOTAL DE VOTOS VÁLIDOS,266,91.096,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,VOTOS EN BLANCO,5,1.712,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,VOTOS NULOS,21,7.191999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,TOTAL DE VOTOS EMITIDOS,292,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTA CATALINA,TOTAL DE VOTOS VÁLIDOS,666,96.66199999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTA CATALINA,VOTOS EN BLANCO,5,0.726,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTA CATALINA,VOTOS NULOS,18,2.6119999999999997,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTA CATALINA,TOTAL DE VOTOS EMITIDOS,689,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTO TOMAS,TOTAL DE VOTOS VÁLIDOS,1383,92.819,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTO TOMAS,VOTOS EN BLANCO,10,0.6709999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTO TOMAS,VOTOS NULOS,97,6.51,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,SANTO TOMAS,TOTAL DE VOTOS EMITIDOS,1490,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TINGO,TOTAL DE VOTOS VÁLIDOS,750,93.516,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TINGO,VOTOS EN BLANCO,10,1.2469999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TINGO,VOTOS NULOS,42,5.237,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TINGO,TOTAL DE VOTOS EMITIDOS,802,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TRITA,TOTAL DE VOTOS VÁLIDOS,682,95.921,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TRITA,VOTOS EN BLANCO,7,0.985,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TRITA,VOTOS NULOS,22,3.094,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,TRITA,TOTAL DE VOTOS EMITIDOS,711,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PROVIDENCIA,TOTAL DE VOTOS VÁLIDOS,574,96.309,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PROVIDENCIA,VOTOS EN BLANCO,4,0.6709999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PROVIDENCIA,VOTOS NULOS,18,3.02,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,LUYA,PROVIDENCIA,TOTAL DE VOTOS EMITIDOS,596,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,TOTAL DE VOTOS VÁLIDOS,2157,90.706,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,VOTOS EN BLANCO,26,1.093,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,VOTOS NULOS,195,8.2,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,TOTAL DE VOTOS EMITIDOS,2378,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,TOTAL DE VOTOS VÁLIDOS,429,92.45700000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,VOTOS EN BLANCO,4,0.8620000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,VOTOS NULOS,31,6.681,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,TOTAL DE VOTOS EMITIDOS,464,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,TOTAL DE VOTOS VÁLIDOS,940,95.62599999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,VOTOS EN BLANCO,8,0.8140000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,VOTOS NULOS,35,3.561,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,TOTAL DE VOTOS EMITIDOS,983,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,TOTAL DE VOTOS VÁLIDOS,1479,91.636,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,VOTOS EN BLANCO,23,1.4249999999999998,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,VOTOS NULOS,112,6.939000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,TOTAL DE VOTOS EMITIDOS,1614,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,TOTAL DE VOTOS VÁLIDOS,768,91.866,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,VOTOS EN BLANCO,6,0.718,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,VOTOS NULOS,62,7.416,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,TOTAL DE VOTOS EMITIDOS,836,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,TOTAL DE VOTOS VÁLIDOS,909,90.71900000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,VOTOS EN BLANCO,11,1.098,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,VOTOS NULOS,82,8.184,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,TOTAL DE VOTOS EMITIDOS,1002,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,TOTAL DE VOTOS VÁLIDOS,319,92.733,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,VOTOS EN BLANCO,5,1.4529999999999998,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,VOTOS NULOS,20,5.813999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,TOTAL DE VOTOS EMITIDOS,344,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,TOTAL DE VOTOS VÁLIDOS,1055,94.534,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,VOTOS EN BLANCO,3,0.269,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,VOTOS NULOS,58,5.196999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,TOTAL DE VOTOS EMITIDOS,1116,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,TOTAL DE VOTOS VÁLIDOS,3177,90.771,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,VOTOS EN BLANCO,49,1.4,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,VOTOS NULOS,274,7.829,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,TOTAL DE VOTOS EMITIDOS,3500,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,TOTAL DE VOTOS VÁLIDOS,324,92.571,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,VOTOS EN BLANCO,4,1.143,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,VOTOS NULOS,22,6.2860000000000005,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,TOTAL DE VOTOS EMITIDOS,350,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,TOTAL DE VOTOS VÁLIDOS,235,94,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,VOTOS EN BLANCO,1,0.4,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,VOTOS NULOS,14,5.6,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,TOTAL DE VOTOS EMITIDOS,250,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,TOTAL DE VOTOS VÁLIDOS,940,93.254,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,VOTOS EN BLANCO,6,0.595,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,VOTOS NULOS,62,6.151,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,TOTAL DE VOTOS EMITIDOS,1008,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,TOTAL DE VOTOS VÁLIDOS,7412,95.29400000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,VOTOS EN BLANCO,54,0.694,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,VOTOS NULOS,312,4.011,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,NIEVA,TOTAL DE VOTOS EMITIDOS,7778,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,TOTAL DE VOTOS VÁLIDOS,350,91.864,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,VOTOS EN BLANCO,3,0.7869999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,VOTOS NULOS,28,7.349,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,CONDORCANQUI,EL CENEPA,TOTAL DE VOTOS EMITIDOS,381,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,TOTAL DE VOTOS VÁLIDOS,25576,93.884,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,VOTOS EN BLANCO,202,0.742,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,VOTOS NULOS,1464,5.374,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,TOTAL DE VOTOS EMITIDOS,27242,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,TOTAL DE VOTOS VÁLIDOS,13118,94.49000000000001,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,VOTOS EN BLANCO,141,1.016,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,VOTOS NULOS,624,4.495,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CAJARURO,TOTAL DE VOTOS EMITIDOS,13883,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,TOTAL DE VOTOS VÁLIDOS,4057,95.12299999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,VOTOS EN BLANCO,32,0.75,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,VOTOS NULOS,176,4.126999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,CUMBA,TOTAL DE VOTOS EMITIDOS,4265,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,TOTAL DE VOTOS VÁLIDOS,2752,93.257,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,VOTOS EN BLANCO,36,1.22,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,VOTOS NULOS,163,5.523999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,EL MILAGRO,TOTAL DE VOTOS EMITIDOS,2951,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,TOTAL DE VOTOS VÁLIDOS,3516,95.752,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,VOTOS EN BLANCO,29,0.7899999999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,VOTOS NULOS,127,3.4589999999999996,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,JAMALCA,TOTAL DE VOTOS EMITIDOS,3672,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,TOTAL DE VOTOS VÁLIDOS,4666,93.77,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,VOTOS EN BLANCO,51,1.025,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,VOTOS NULOS,259,5.205,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,LONYA GRANDE,TOTAL DE VOTOS EMITIDOS,4976,100,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,TOTAL DE VOTOS VÁLIDOS,1541,95.65499999999999,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,VOTOS EN BLANCO,12,0.745,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,VOTOS NULOS,58,3.6,2021-06-08T00:54:00Z,94.10199999999999
AMAZONAS,UTCUBAMBA,YAMON,TOTAL DE VOTOS EMITIDOS,1611,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,TOTAL DE VOTOS VÁLIDOS,36158,91.816,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,VOTOS EN BLANCO,342,0.8680000000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,VOTOS NULOS,2881,7.316,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUARAZ,TOTAL DE VOTOS EMITIDOS,39381,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,TOTAL DE VOTOS VÁLIDOS,38557,92.627,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,VOTOS EN BLANCO,322,0.774,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,VOTOS NULOS,2747,6.599,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,INDEPENDENCIA,TOTAL DE VOTOS EMITIDOS,41626,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,TOTAL DE VOTOS VÁLIDOS,754,94.962,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,VOTOS EN BLANCO,19,2.393,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,VOTOS NULOS,21,2.645,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COCHABAMBA,TOTAL DE VOTOS EMITIDOS,794,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,TOTAL DE VOTOS VÁLIDOS,166,94.857,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,VOTOS EN BLANCO,1,0.5710000000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,VOTOS NULOS,8,4.571000000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,COLCABAMBA,TOTAL DE VOTOS EMITIDOS,175,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,TOTAL DE VOTOS VÁLIDOS,973,92.84400000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,VOTOS EN BLANCO,27,2.5759999999999996,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,VOTOS NULOS,48,4.58,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,HUANCHAY,TOTAL DE VOTOS EMITIDOS,1048,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,TOTAL DE VOTOS VÁLIDOS,3152,91.257,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,VOTOS EN BLANCO,38,1.1,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,VOTOS NULOS,264,7.643,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,JANGAS,TOTAL DE VOTOS EMITIDOS,3454,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,TOTAL DE VOTOS VÁLIDOS,738,94.253,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,VOTOS EN BLANCO,11,1.4049999999999998,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,VOTOS NULOS,34,4.342,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,LA LIBERTAD,TOTAL DE VOTOS EMITIDOS,783,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,TOTAL DE VOTOS VÁLIDOS,1877,94.41600000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,VOTOS EN BLANCO,23,1.157,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,VOTOS NULOS,88,4.427,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,OLLEROS,TOTAL DE VOTOS EMITIDOS,1988,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,TOTAL DE VOTOS VÁLIDOS,611,94,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,VOTOS EN BLANCO,4,0.615,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,VOTOS NULOS,35,5.385,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PAMPAS,TOTAL DE VOTOS EMITIDOS,650,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,TOTAL DE VOTOS VÁLIDOS,2665,94.43700000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,VOTOS EN BLANCO,44,1.559,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,VOTOS NULOS,113,4.004,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PARIACOTO,TOTAL DE VOTOS EMITIDOS,2822,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,TOTAL DE VOTOS VÁLIDOS,2213,93.97,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,VOTOS EN BLANCO,40,1.699,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,VOTOS NULOS,102,4.331,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,PIRA,TOTAL DE VOTOS EMITIDOS,2355,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,TOTAL DE VOTOS VÁLIDOS,3724,91.118,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,VOTOS EN BLANCO,101,2.4709999999999996,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,VOTOS NULOS,262,6.4110000000000005,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,HUARAZ,TARICA,TOTAL DE VOTOS EMITIDOS,4087,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,TOTAL DE VOTOS VÁLIDOS,1039,95.23400000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,VOTOS EN BLANCO,10,0.917,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,VOTOS NULOS,42,3.8499999999999996,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,AIJA,TOTAL DE VOTOS EMITIDOS,1091,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,TOTAL DE VOTOS VÁLIDOS,812,94.41900000000001,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,VOTOS EN BLANCO,15,1.744,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,VOTOS NULOS,33,3.8369999999999997,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,CORIS,TOTAL DE VOTOS EMITIDOS,860,100,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,HUACLLAN,TOTAL DE VOTOS VÁLIDOS,253,96.198,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,HUACLLAN,VOTOS EN BLANCO,3,1.141,2021-06-08T00:54:00Z,94.10199999999999
ANCASH,AIJA,HUACLLAN,VOTOS NULOS,7,2.662,2021-06-08T00:54:00Z,94.10199999999999
