departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
LIMA,YAUYOS,VIÑAC,00000007,FUERZA POPULAR,428,38.42,36.027,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,VITIS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,118,76.12899999999999,74.684,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,VITIS,00000007,FUERZA POPULAR,37,23.871000000000002,23.418,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,HONGOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,99,41.772000000000006,40.741,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,HONGOS,00000007,FUERZA POPULAR,138,58.22800000000001,56.790000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,MADEAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,261,55.297000000000004,51.888999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,MADEAN,00000007,FUERZA POPULAR,211,44.703,41.948,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,PUTINZA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,220,55,53.269000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,PUTINZA,00000007,FUERZA POPULAR,180,45,43.583999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,CATAHUASI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,477,61.62800000000001,59.774,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,YAUYOS,CATAHUASI,00000007,FUERZA POPULAR,297,38.372,37.218,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,HUARAL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,26171,42.422000000000004,39.475,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,HUARAL,00000007,FUERZA POPULAR,35521,57.578,53.578,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS ALTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,148,40.217,36.815999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS ALTO,00000007,FUERZA POPULAR,220,59.783,54.726000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS BAJO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,222,43.023,42.205000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,ATAVILLOS BAJO,00000007,FUERZA POPULAR,294,56.977,55.894,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,AUCALLAMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4212,46.29600000000001,42.988,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,AUCALLAMA,00000007,FUERZA POPULAR,4886,53.704,49.867,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,CHANCAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,14933,45.403999999999996,41.956999999999994,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,CHANCAY,00000007,FUERZA POPULAR,17956,54.596000000000004,50.45099999999999,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,IHUARI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,626,42.556,41.049,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,IHUARI,00000007,FUERZA POPULAR,845,57.443999999999996,55.41,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,LAMPIAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,131,45.803999999999995,43.667,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,LAMPIAN,00000007,FUERZA POPULAR,155,54.196000000000005,51.667,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,PACARAOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,148,30.266,28.962999999999997,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,PACARAOS,00000007,FUERZA POPULAR,341,69.73400000000001,66.732,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SAN MIGUEL DE ACOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,178,38.197,37.161,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SAN MIGUEL DE ACOS,00000007,FUERZA POPULAR,288,61.803,60.12500000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,134,41.358,40.606,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,00000007,FUERZA POPULAR,190,58.642,57.576,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,66,31.731,29.73,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,00000007,FUERZA POPULAR,142,68.269,63.964,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SUMBILCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,154,32.352999999999994,31.429,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,HUARAL,SUMBILCA,00000007,FUERZA POPULAR,322,67.647,65.71400000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,BARRANCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,16199,41.455,38.803,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,BARRANCA,00000007,FUERZA POPULAR,22877,58.545,54.79900000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PARAMONGA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,6576,50.839,47.442,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PARAMONGA,00000007,FUERZA POPULAR,6359,49.161,45.876999999999995,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PATIVILCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4549,45.174,42.598000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,PATIVILCA,00000007,FUERZA POPULAR,5521,54.826,51.7,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5838,43.367,40.598000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE,00000007,FUERZA POPULAR,7624,56.633,53.018,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE PUERTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2887,46.556999999999995,42.537,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,BARRANCA,SUPE PUERTO,00000007,FUERZA POPULAR,3314,53.443,48.829,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,OYON,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2878,64.80499999999999,60.564,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,OYON,00000007,FUERZA POPULAR,1563,35.19500000000001,32.891,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,NAVAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,263,52.39,51.367,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,NAVAN,00000007,FUERZA POPULAR,239,47.61,46.68,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,CAUJUL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,87,29.392,28.713,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,CAUJUL,00000007,FUERZA POPULAR,209,70.60799999999999,68.977,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,ANDAJES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,103,38.433,37.729000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,ANDAJES,00000007,FUERZA POPULAR,165,61.567,60.44,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,PACHANGARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,680,42.821,40.743,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,PACHANGARA,00000007,FUERZA POPULAR,908,57.179,54.403999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,COCHAMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,408,45.998000000000005,44.3,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LIMA,OYON,COCHAMARCA,00000007,FUERZA POPULAR,479,54.002,52.009,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,IQUITOS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,35871,43.808,40.727000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,IQUITOS,00000007,FUERZA POPULAR,46012,56.19200000000001,52.241,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,ALTO NANAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,475,30.101000000000003,29.284999999999997,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,ALTO NANAY,00000007,FUERZA POPULAR,1103,69.899,68.002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,FERNANDO LORES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3731,55.25,52.772000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,FERNANDO LORES,00000007,FUERZA POPULAR,3022,44.75,42.744,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,LAS AMAZONAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1914,51.396,48.976,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,LAS AMAZONAS,00000007,FUERZA POPULAR,1810,48.604,46.315,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,MAZAN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3935,71.13199999999999,66.235,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,MAZAN,00000007,FUERZA POPULAR,1597,28.868,26.881,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,NAPO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,NAPO,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,TORRES CAUSANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,TORRES CAUSANA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,INDIANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2630,53.099000000000004,50.067,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,INDIANA,00000007,FUERZA POPULAR,2323,46.900999999999996,44.22200000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,PUNCHANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,16365,41.791000000000004,38.648,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,PUNCHANA,00000007,FUERZA POPULAR,22794,58.209,53.830999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,BELEN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,12382,39.733000000000004,36.849,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,BELEN,00000007,FUERZA POPULAR,18781,60.267,55.893,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,22233,44.137,40.903,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MAYNAS,SAN JUAN BAUTISTA,00000007,FUERZA POPULAR,28140,55.863,51.77,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,23142,63.647,59.7,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,YURIMAGUAS,00000007,FUERZA POPULAR,13218,36.352999999999994,34.099000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5103,93.393,86.02499999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,BALSAPUERTO,00000007,FUERZA POPULAR,361,6.606999999999999,6.086,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1113,77.94100000000002,74.498,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,JEBEROS,00000007,FUERZA POPULAR,315,22.059,21.084,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3164,70.609,66.779,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,LAGUNAS,00000007,FUERZA POPULAR,1317,29.391000000000002,27.797,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1253,81.576,77.77799999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,SANTA CRUZ,00000007,FUERZA POPULAR,283,18.424,17.567,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1968,79.80499999999999,74.687,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,00000007,FUERZA POPULAR,498,20.195,18.899,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,6456,50.179,47.499,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,NAUTA,00000007,FUERZA POPULAR,6410,49.821,47.160000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,937,39.271,37.997,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,PARINARI,00000007,FUERZA POPULAR,1449,60.729000000000006,58.759,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,656,24.82,23.504,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TIGRE,00000007,FUERZA POPULAR,1987,75.17999999999999,71.193,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1578,42.534,39.127,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,URARINAS,00000007,FUERZA POPULAR,2132,57.466,52.864,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1197,49.504,46.648,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,LORETO,TROMPETEROS,00000007,FUERZA POPULAR,1221,50.496,47.583999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4522,41.005,39.226000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,REQUENA,00000007,FUERZA POPULAR,6506,58.995000000000005,56.437,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,145,23.732,23.2,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,ALTO TAPICHE,00000007,FUERZA POPULAR,466,76.268,74.56,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,285,24.782999999999998,23.671000000000003,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,CAPELO,00000007,FUERZA POPULAR,865,75.21700000000001,71.84400000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,775,34.352999999999994,32.563,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,EMILIO SAN MARTIN,00000007,FUERZA POPULAR,1481,65.647,62.227000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,862,31.984999999999996,30.775,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,MAQUIA,00000007,FUERZA POPULAR,1833,68.015,65.44100000000002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,463,23.927999999999997,22.830000000000002,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,PUINAHUA,00000007,FUERZA POPULAR,1472,76.07199999999999,72.584,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,658,48.24,46.733000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SAQUENA,00000007,FUERZA POPULAR,706,51.760000000000005,50.142,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,90,38.136,36.437,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,SOPLIN,00000007,FUERZA POPULAR,146,61.864,59.109,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,159,39.45399999999999,38.592000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,TAPICHE,00000007,FUERZA POPULAR,244,60.546,59.223000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,538,30.901999999999997,29.528,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,JENARO HERRERA,00000007,FUERZA POPULAR,1203,69.098,66.026,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,0,0,0,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,REQUENA,YAQUERANA,00000007,FUERZA POPULAR,0,0,0,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5381,56.315999999999995,53.214,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,CONTAMANA,00000007,FUERZA POPULAR,4174,43.684,41.278000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2155,64.386,61.291000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,VARGAS GUERRA,00000007,FUERZA POPULAR,1192,35.614,33.902,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1206,66.81400000000001,63.876999999999995,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PADRE MARQUEZ,00000007,FUERZA POPULAR,599,33.186,31.727,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1112,55.26800000000001,53.053,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,PAMPA HERMOSA,00000007,FUERZA POPULAR,900,44.732000000000006,42.939,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2220,52.582,50.5,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,SARAYACU,00000007,FUERZA POPULAR,2002,47.418,45.541,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,453,44.325,42.776,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
LORETO,UCAYALI,INAHUAYA,00000007,FUERZA POPULAR,569,55.675000000000004,53.730000000000004,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2447,28.523,25.861,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
